title,lat,lon,url
Vikerlase 20a,59.438508253277,24.843525601824,https://www.manguvaljakud.tallinn.ee/object/view/1951
Virbi 18-20,59.441415731609,24.845877311561,https://www.manguvaljakud.tallinn.ee/object/view/1954
Vormsi 5 peremänguväljak plats 1,59.454249804852,24.873268800743,https://www.manguvaljakud.tallinn.ee/object/view/1956
Võru 16 taga,59.44290847969,24.83291025864,https://www.manguvaljakud.tallinn.ee/object/view/1961
Ümera 21a,59.444006370874,24.895921038642,https://www.manguvaljakud.tallinn.ee/object/view/1965
Ümera 56a,59.445844948697,24.898960035929,https://www.manguvaljakud.tallinn.ee/object/view/1969
Akadeemia tee 2a,59.397693043825,24.671132110766,https://www.manguvaljakud.tallinn.ee/object/view/1972
Akadeemia tee 54a,59.40080419434,24.660821870314,https://www.manguvaljakud.tallinn.ee/object/view/1976
Akadeemia tee 62 juures,59.402739690309,24.658688350436,https://www.manguvaljakud.tallinn.ee/object/view/1978
Akadeemia tee 66 juures,59.404010034967,24.660435216435,https://www.manguvaljakud.tallinn.ee/object/view/1981
Ehitajate tee 49 ja 51 ,59.403161271653,24.668081142507,https://www.manguvaljakud.tallinn.ee/object/view/1985
Ehitajate tee 70 ja 74 juures,59.406897960367,24.670409143485,https://www.manguvaljakud.tallinn.ee/object/view/1989
Kadaka tee 165 ees,59.406142768622,24.660692639812,https://www.manguvaljakud.tallinn.ee/object/view/2020
Kadaka tee 169 juures,59.404746399047,24.658924078881,https://www.manguvaljakud.tallinn.ee/object/view/2024
Mustamäe tee 118a,59.40337041269,24.678034266439,https://www.manguvaljakud.tallinn.ee/object/view/2033
Mustamäe tee 151a,59.410347151834,24.689235137913,https://www.manguvaljakud.tallinn.ee/object/view/2034
A. H. Tammsaare tee 139a,59.407605079165,24.676099826827,https://www.manguvaljakud.tallinn.ee/object/view/2037
Ankru 1 vastas,59.455602621811,24.677357566132,https://www.manguvaljakud.tallinn.ee/object/view/2038
Vana-Kalamaja 15,59.444956601756,24.738101846233,https://www.manguvaljakud.tallinn.ee/object/view/2039
Rukki 8,59.445768512952,24.711901676667,https://www.manguvaljakud.tallinn.ee/object/view/2040
Rukki 20a,59.445045866687,24.708605585216,https://www.manguvaljakud.tallinn.ee/object/view/2041
Heina 1,59.438131565328,24.724081353555,https://www.manguvaljakud.tallinn.ee/object/view/2044
Stroomi rannaala (plats Kolde pst 104 vastas),59.442871700854,24.686143522024,https://www.manguvaljakud.tallinn.ee/object/view/2045
Stroomi rannaala (plats rongiga),59.441445552386,24.685268329379,https://www.manguvaljakud.tallinn.ee/object/view/2046
Stroomi rannaala (plats püstpalk piirdega),59.441159654138,24.684316999615,https://www.manguvaljakud.tallinn.ee/object/view/2047
Stroomi rannaala (fitnesselemendid),59.443530148154,24.68514001886,https://www.manguvaljakud.tallinn.ee/object/view/2048
Stroomi rannaala (plats võrkronilaga),59.440875442547,24.683838511721,https://www.manguvaljakud.tallinn.ee/object/view/2049
Stroomi rannaala (plats linnupesakiigega),59.440854229111,24.684963186263,https://www.manguvaljakud.tallinn.ee/object/view/2050
Stroomi rannaala (plats vana metallronilaga),59.439887708616,24.683511809411,https://www.manguvaljakud.tallinn.ee/object/view/2051
Karjamaa 5,59.452823635579,24.710807352112,https://www.manguvaljakud.tallinn.ee/object/view/2052
Erika 5b,59.450207600803,24.713765565603,https://www.manguvaljakud.tallinn.ee/object/view/2053
Kolde pst 76a,59.441184846674,24.703019170241,https://www.manguvaljakud.tallinn.ee/object/view/2054
Vihuri 5a,59.444674575309,24.69566995794,https://www.manguvaljakud.tallinn.ee/object/view/2056
Randla 18 ja Madala 24 vahelisel alal,59.449003357019,24.688504570943,https://www.manguvaljakud.tallinn.ee/object/view/2057
Kopli kalmistupargis Pelguranna tn 13 vastas,59.452908893349,24.686096963964,https://www.manguvaljakud.tallinn.ee/object/view/2058
Laevastiku tn 1c,59.459296713236,24.698587003908,https://www.manguvaljakud.tallinn.ee/object/view/2059
Retke tee 26 ja 28 juures,59.400762510266,24.703579233811,https://www.manguvaljakud.tallinn.ee/object/view/2060
Retke tee 30 taga,59.399251414111,24.705024925959,https://www.manguvaljakud.tallinn.ee/object/view/2061
Retke tee 8 ja 10 ees,59.402185012971,24.704891756751,https://www.manguvaljakud.tallinn.ee/object/view/2062
J. Sütiste tee 22a,59.397245981252,24.693134482156,https://www.manguvaljakud.tallinn.ee/object/view/2063
Sõpruse pst 233a,59.398395815526,24.688590851514,https://www.manguvaljakud.tallinn.ee/object/view/2064
Ristiku 16,59.437322095889,24.718641936595,https://www.manguvaljakud.tallinn.ee/object/view/2065
Lõime 19a,59.450695898175,24.690191948409,https://www.manguvaljakud.tallinn.ee/object/view/2066
Lõime 20a,59.45115246378,24.689028168468,https://www.manguvaljakud.tallinn.ee/object/view/2067
Sõle 41a,59.442320787593,24.703240020961,https://www.manguvaljakud.tallinn.ee/object/view/2068
Ketraja 3a,59.449499394246,24.693562493579,https://www.manguvaljakud.tallinn.ee/object/view/2069
Tammetõru tn 2,59.456521407705,24.854066623418,https://www.manguvaljakud.tallinn.ee/object/view/2072
